Index,Value,Time,Iterations
2851,447275,2.299901098012924e-06,12
2852,337131,2.400018274784088e-06,12
2853,178552,1.500011421740055e-06,11
2854,859655,4.599918611347675e-06,13
2855,207388,1.600012183189392e-06,11
2856,631247,1.500011421740055e-06,11
2857,358062,1.600012183189392e-06,11
2858,220039,2.300017513334751e-06,12
2859,376097,1.600012183189392e-06,11
2860,176264,1.600012183189392e-06,11
2861,880406,1.600012183189392e-06,11
2862,176124,2.299901098012924e-06,12
2863,425645,6.600050255656242e-06,16
2864,205481,1.700012944638729e-06,11
2865,703508,2.399901859462261e-06,12
2866,334642,1.600012183189392e-06,11
2867,724103,5.600042641162872e-06,15
2868,781053,3.3999094739556313e-06,13
2869,119108,1.500011421740055e-06,11
2870,97943,1.500011421740055e-06,11
2871,893757,1.500011421740055e-06,11
2872,197039,3.2999087125062943e-06,13
2873,425894,1.600012183189392e-06,11
2874,483270,3.200024366378784e-06,13
2875,639575,1.600012183189392e-06,11
2876,229262,2.200016751885414e-06,12
2877,406296,1.600012183189392e-06,11
2878,970511,4.500034265220165e-06,14
2879,376993,1.4998950064182281e-06,11
2880,246658,1.400010660290718e-06,11
2881,710005,1.500011421740055e-06,11
2882,608353,1.500011421740055e-06,11
2883,813219,1.600012183189392e-06,11
2884,664542,1.4998950064182281e-06,11
2885,25859,1.600012183189392e-06,11
2886,418757,2.100015990436077e-06,12
2887,886318,1.400010660290718e-06,11
2888,525296,1.600012183189392e-06,11
2889,496365,2.300017513334751e-06,12
2890,268635,7.500057108700275e-06,14
2891,75450,1.4998950064182281e-06,11
2892,877009,2.300017513334751e-06,12
2893,832511,1.500011421740055e-06,11
2894,303204,2.500019036233425e-06,12
2895,370944,1.700012944638729e-06,11
2896,861143,1.700012944638729e-06,11
2897,326458,1.500011421740055e-06,11
2898,55486,1.600012183189392e-06,11
2899,604171,3.600027412176132e-06,13
2900,212562,1.600012183189392e-06,11
2901,577147,1.600012183189392e-06,11
2902,218691,2.300017513334751e-06,12
2903,735560,1.500011421740055e-06,11
2904,377457,4.400033503770828e-06,14
2905,932779,1.700012944638729e-06,11
2906,914901,1.600012183189392e-06,11
2907,950540,1.500011421740055e-06,11
2908,449650,2.400018274784088e-06,12
2909,75924,1.500011421740055e-06,11
2910,9713,1.600012183189392e-06,11
2911,906228,2.300017513334751e-06,12
2912,638284,1.600012183189392e-06,11
2913,146259,1.600012183189392e-06,11
2914,783165,1.700012944638729e-06,11
2915,826727,3.300025127828121e-06,13
2916,209301,1.5998957678675652e-06,11
2917,37469,2.400018274784088e-06,12
2918,829223,1.500011421740055e-06,11
2919,331316,3.600027412176132e-06,13
2920,681121,1.600012183189392e-06,11
2921,422312,1.500011421740055e-06,11
2922,238308,1.600012183189392e-06,11
2923,890390,1.600012183189392e-06,11
2924,871838,2.399901859462261e-06,12
2925,999063,1.500011421740055e-06,11
2926,755303,2.600019797682762e-06,12
2927,895327,1.600012183189392e-06,11
2928,546034,1.600012183189392e-06,11
2929,317217,1.600012183189392e-06,11
2930,607001,1.500011421740055e-06,11
2931,461391,4.200031980872154e-06,13
2932,583708,2.399901859462261e-06,12
2933,924655,2.300017513334751e-06,12
2934,744753,1.700012944638729e-06,11
2935,771098,5.199923180043697e-06,15
2936,577389,1.600012183189392e-06,11
2937,418666,1.500011421740055e-06,11
2938,755784,1.500011421740055e-06,11
2939,380388,1.500011421740055e-06,11
2940,954469,2.399901859462261e-06,12
2941,583169,1.600012183189392e-06,11
2942,575318,1.600012183189392e-06,11
2943,725405,1.600012183189392e-06,11
2944,984780,1.600012183189392e-06,11
2945,205927,2.300017513334751e-06,12
2946,467707,4.800036549568176e-06,14
2947,413894,4.899920895695686e-06,14
2948,295310,2.400018274784088e-06,12
2949,823535,1.600012183189392e-06,11
2950,938920,1.500011421740055e-06,11
2951,24684,1.4998950064182281e-06,11
2952,644755,2.300017513334751e-06,12
2953,549109,4.500034265220165e-06,13
2954,364490,1.500011421740055e-06,11
2955,457714,3.500026650726795e-06,13
2956,515301,1.500011421740055e-06,11
2957,720557,1.500011421740055e-06,11
2958,661363,2.199900336563587e-06,12
2959,33013,1.500011421740055e-06,11
2960,760830,1.500011421740055e-06,11
2961,541369,1.500011421740055e-06,11
2962,732378,1.500011421740055e-06,11
2963,316492,2.299901098012924e-06,12
2964,943897,1.400010660290718e-06,11
2965,270983,1.500011421740055e-06,11
2966,645127,1.500011421740055e-06,11
2967,536015,1.500011421740055e-06,11
2968,51194,1.600012183189392e-06,11
2969,908407,1.600012183189392e-06,11
2970,457768,1.500011421740055e-06,11
2971,680651,1.500011421740055e-06,11
2972,448365,1.4998950064182281e-06,11
2973,931449,1.500011421740055e-06,11
2974,194113,3.500026650726795e-06,13
2975,691944,1.500011421740055e-06,11
2976,672626,2.399901859462261e-06,12
2977,349491,1.600012183189392e-06,11
2978,600224,7.400056347250938e-06,17
2979,847392,1.600012183189392e-06,11
2980,572146,2.400018274784088e-06,12
2981,385610,1.500011421740055e-06,11
2982,883905,2.499902620911598e-06,12
2983,298886,1.500011421740055e-06,11
2984,169495,3.400025889277458e-06,13
2985,83870,2.400018274784088e-06,12
2986,821613,2.499902620911598e-06,12
2987,657762,1.600012183189392e-06,11
2988,195442,2.500019036233425e-06,12
2989,25728,5.699926987290382e-06,15
2990,378973,2.400018274784088e-06,12
2991,211214,1.600012183189392e-06,11
2992,773320,1.500011421740055e-06,11
2993,93613,4.699919372797012e-06,14
2994,631489,2.300017513334751e-06,12
2995,601488,1.500011421740055e-06,11
2996,512618,1.700012944638729e-06,11
2997,8769,5.400041118264198e-06,14
2998,728632,6.300047971308231e-06,14
2999,520521,1.600012183189392e-06,11
3000,677846,1.500011421740055e-06,11
3001,895999,2.300017513334751e-06,12
3002,797146,1.600012183189392e-06,11
3003,352309,3.500026650726795e-06,13
3004,68807,2.400018274784088e-06,12
3005,168752,1.600012183189392e-06,11
3006,804529,1.500011421740055e-06,11
3007,598980,1.500011421740055e-06,11
3008,225838,1.500011421740055e-06,11
3009,927864,1.500011421740055e-06,11
3010,580167,3.400025889277458e-06,13
3011,131517,2.400018274784088e-06,12
3012,227592,1.400010660290718e-06,11
3013,342451,2.400018274784088e-06,12
3014,32901,3.2999087125062943e-06,13
3015,43993,2.200016751885414e-06,12
3016,942623,1.500011421740055e-06,11
3017,46522,1.500011421740055e-06,11
3018,596092,3.3999094739556313e-06,13
3019,497948,1.600012183189392e-06,11
3020,281512,1.500011421740055e-06,11
3021,969304,2.300017513334751e-06,12
3022,286736,1.500011421740055e-06,11
3023,239745,2.300017513334751e-06,12
3024,468364,1.500011421740055e-06,11
3025,254761,1.600012183189392e-06,11
3026,198923,1.500011421740055e-06,11
3027,679905,1.4998950064182281e-06,11
3028,844228,1.500011421740055e-06,11
3029,734593,1.600012183189392e-06,11
3030,907439,2.300017513334751e-06,12
3031,144535,1.600012183189392e-06,11
3032,265101,3.400025889277458e-06,13
3033,420044,1.500011421740055e-06,11
3034,244053,1.500011421740055e-06,11
3035,319768,1.500011421740055e-06,11
3036,834171,1.4998950064182281e-06,11
3037,833798,7.100054062902927e-06,16
3038,652155,4.699919372797012e-06,14
3039,59968,1.500011421740055e-06,11
3040,176104,1.600012183189392e-06,11
3041,435907,1.500011421740055e-06,11
3042,450646,1.500011421740055e-06,11
3043,138279,1.500011421740055e-06,11
3044,236346,2.300017513334751e-06,12
3045,390363,1.600012183189392e-06,11
3046,937854,1.500011421740055e-06,11
3047,71554,1.4998950064182281e-06,11
3048,358680,1.500011421740055e-06,11
3049,979741,1.600012183189392e-06,11
3050,272002,2.300017513334751e-06,12
3051,931724,1.500011421740055e-06,11
3052,659988,1.500011421740055e-06,11
3053,669776,1.500011421740055e-06,11
3054,676782,2.500019036233425e-06,12
3055,426704,1.600012183189392e-06,11
3056,60578,2.300017513334751e-06,12
3057,356617,7.100054062902927e-06,16
3058,394456,1.5998957678675652e-06,11
3059,960071,1.700012944638729e-06,11
3060,521859,1.700012944638729e-06,11
3061,669003,2.400018274784088e-06,12
3062,611358,1.600012183189392e-06,11
3063,231494,2.300017513334751e-06,12
3064,569318,1.800013706088066e-06,11
3065,758413,1.700012944638729e-06,11
3066,71168,3.3999094739556313e-06,13
3067,123719,1.500011421740055e-06,11
3068,132396,1.600012183189392e-06,11
3069,148861,1.600012183189392e-06,11
3070,506680,2.300017513334751e-06,12
3071,60317,5.400041118264198e-06,15
3072,327857,2.500019036233425e-06,12
3073,276777,1.600012183189392e-06,11
3074,527689,1.600012183189392e-06,11
3075,293866,3.300025127828121e-06,13
3076,973805,1.700012944638729e-06,11
3077,405522,1.600012183189392e-06,11
3078,597839,2.400018274784088e-06,12
3079,698222,8.299946784973145e-06,18
3080,504880,1.800013706088066e-06,11
3081,701712,2.400018274784088e-06,12
3082,103886,6.6999346017837524e-06,16
3083,669952,4.900037311017513e-06,14
3084,843362,3.400025889277458e-06,13
3085,477909,1.600012183189392e-06,11
3086,412428,2.500019036233425e-06,12
3087,751631,1.600012183189392e-06,11
3088,348689,4.799920134246349e-06,14
3089,641923,2.500019036233425e-06,12
3090,414852,1.600012183189392e-06,11
3091,85825,4.999921657145023e-06,13
3092,407789,2.400018274784088e-06,12
3093,420493,3.500026650726795e-06,13
3094,123701,4.199915565550327e-06,14
3095,723908,1.500011421740055e-06,11
3096,424376,1.500011421740055e-06,11
3097,595843,1.500011421740055e-06,11
3098,615945,1.500011421740055e-06,11
3099,432410,2.299901098012924e-06,12
3100,611559,1.500011421740055e-06,11
3101,349370,2.200016751885414e-06,12
3102,83648,1.600012183189392e-06,11
3103,896587,1.4998950064182281e-06,11
3104,42703,1.600012183189392e-06,11
3105,167475,1.500011421740055e-06,11
3106,596139,4.400033503770828e-06,14
3107,695884,1.4998950064182281e-06,11
3108,795220,1.600012183189392e-06,11
3109,786125,1.500011421740055e-06,11
3110,918180,1.500011421740055e-06,11
3111,982771,2.300017513334751e-06,12
3112,463825,1.500011421740055e-06,11
3113,778623,4.400033503770828e-06,14
3114,430566,2.300017513334751e-06,12
3115,962459,1.4998950064182281e-06,11
3116,981966,2.200016751885414e-06,12
3117,22634,1.500011421740055e-06,11
3118,99585,1.600012183189392e-06,11
3119,611231,6.3999323174357414e-06,16
3120,957093,1.600012183189392e-06,11
3121,772905,2.300017513334751e-06,12
3122,241416,1.500011421740055e-06,11
3123,384292,2.300017513334751e-06,12
3124,492800,2.300017513334751e-06,12
3125,49423,2.400018274784088e-06,12
3126,198598,2.299901098012924e-06,12
3127,856922,1.500011421740055e-06,11
3128,876936,1.500011421740055e-06,11
3129,777003,1.400010660290718e-06,11
3130,371089,1.600012183189392e-06,11
3131,478530,1.5998957678675652e-06,11
3132,23170,1.400010660290718e-06,11
3133,750647,2.300017513334751e-06,12
3134,103346,1.500011421740055e-06,11
3135,641993,1.600012183189392e-06,11
3136,324073,1.500011421740055e-06,11
3137,346645,2.300017513334751e-06,12
3138,104775,1.600012183189392e-06,11
3139,883427,3.300025127828121e-06,13
3140,646380,1.600012183189392e-06,11
3141,717361,2.200016751885414e-06,12
3142,473197,1.500011421740055e-06,11
3143,746710,3.300025127828121e-06,13
3144,541353,2.300017513334751e-06,12
3145,49196,1.600012183189392e-06,11
3146,657299,1.400010660290718e-06,11
3147,8815,1.400010660290718e-06,11
3148,870023,1.500011421740055e-06,11
3149,103944,3.00002284348011e-06,12
3150,669343,1.600012183189392e-06,11
3151,784528,1.500011421740055e-06,11
3152,901713,1.4998950064182281e-06,11
3153,689859,1.400010660290718e-06,11
3154,472209,1.400010660290718e-06,11
3155,180053,5.400041118264198e-06,15
3156,365459,1.600012183189392e-06,11
3157,48947,7.400056347250938e-06,17
3158,27287,1.600012183189392e-06,11
3159,881383,1.600012183189392e-06,11
3160,486498,2.500019036233425e-06,12
3161,668072,2.300017513334751e-06,12
3162,1770,1.500011421740055e-06,11
3163,417930,2.400018274784088e-06,12
3164,833656,2.200016751885414e-06,12
3165,808704,1.500011421740055e-06,11
3166,350485,1.500011421740055e-06,11
3167,154685,1.500011421740055e-06,11
3168,71548,1.500011421740055e-06,11
3169,980896,1.600012183189392e-06,11
3170,313027,1.600012183189392e-06,11
3171,364369,3.400025889277458e-06,13
3172,976504,1.500011421740055e-06,11
3173,507729,1.500011421740055e-06,11
3174,109822,1.3998942449688911e-06,11
3175,195516,1.500011421740055e-06,11
3176,329525,1.500011421740055e-06,11
3177,38162,1.500011421740055e-06,11
3178,754930,1.500011421740055e-06,11
3179,346768,1.400010660290718e-06,11
3180,440239,2.300017513334751e-06,12
3181,231101,1.500011421740055e-06,11
3182,185005,3.100023604929447e-06,12
3183,537469,3.600027412176132e-06,13
3184,989668,3.300025127828121e-06,13
3185,435167,1.600012183189392e-06,11
3186,564446,1.5998957678675652e-06,11
3187,670163,1.500011421740055e-06,11
3188,861353,2.400018274784088e-06,12
3189,80556,1.500011421740055e-06,11
3190,750397,1.400010660290718e-06,11
3191,604896,1.500011421740055e-06,11
3192,33414,1.500011421740055e-06,11
3193,518576,2.300017513334751e-06,12
3194,83786,1.400010660290718e-06,11
3195,702033,1.500011421740055e-06,11
3196,223068,1.600012183189392e-06,11
3197,349662,3.600027412176132e-06,13
3198,292188,1.600012183189392e-06,11
3199,797013,1.500011421740055e-06,11
3200,742620,4.300032742321491e-06,14
3201,708505,1.600012183189392e-06,11
3202,536611,1.600012183189392e-06,11
3203,222140,2.299901098012924e-06,12
3204,765045,1.500011421740055e-06,11
3205,94706,1.500011421740055e-06,11
3206,213555,2.400018274784088e-06,12
3207,354230,2.399901859462261e-06,12
3208,371108,2.400018274784088e-06,12
3209,486785,1.600012183189392e-06,11
3210,152702,2.400018274784088e-06,12
3211,423486,2.299901098012924e-06,12
3212,900106,1.500011421740055e-06,11
3213,676958,1.600012183189392e-06,11
3214,794365,1.500011421740055e-06,11
3215,753673,1.500011421740055e-06,11
3216,989172,1.500011421740055e-06,11
3217,659030,7.100054062902927e-06,14
3218,188458,2.400018274784088e-06,12
3219,223637,2.400018274784088e-06,12
3220,135331,4.400033503770828e-06,14
3221,520592,2.300017513334751e-06,12
3222,203101,1.500011421740055e-06,11
3223,546099,2.400018274784088e-06,12
3224,432231,4.300032742321491e-06,14
3225,301449,4.299916326999664e-06,14
3226,850339,2.400018274784088e-06,12
3227,680557,6.3999323174357414e-06,16
3228,918350,2.300017513334751e-06,12
3229,766478,3.300025127828121e-06,13
3230,179192,2.300017513334751e-06,12
3231,944732,3.5999109968543053e-06,13
3232,798770,1.500011421740055e-06,11
3233,444102,1.400010660290718e-06,11
3234,608634,2.400018274784088e-06,12
3235,471439,2.400018274784088e-06,12
3236,57136,1.500011421740055e-06,11
3237,572807,1.500011421740055e-06,11
3238,246075,3.300025127828121e-06,13
3239,51485,1.500011421740055e-06,11
3240,704977,1.500011421740055e-06,11
3241,824418,5.00003807246685e-06,14
3242,564270,4.199915565550327e-06,13
3243,249118,2.400018274784088e-06,12
3244,261498,5.300040356814861e-06,15
3245,9987,3.300025127828121e-06,13
3246,295333,1.600012183189392e-06,11
3247,513700,1.500011421740055e-06,11
3248,92757,1.400010660290718e-06,11
3249,828054,1.400010660290718e-06,11
3250,779555,1.500011421740055e-06,11
3251,607262,2.200016751885414e-06,12
3252,238030,3.600027412176132e-06,13
3253,968139,1.500011421740055e-06,11
3254,719011,1.500011421740055e-06,11
3255,52484,3.400025889277458e-06,13
3256,347543,1.600012183189392e-06,11
3257,474199,3.2999087125062943e-06,13
3258,122197,1.500011421740055e-06,11
3259,847743,5.300040356814861e-06,15
3260,439596,1.4998950064182281e-06,11
3261,154114,4.300032742321491e-06,14
3262,429830,1.500011421740055e-06,11
3263,648689,1.400010660290718e-06,11
3264,222184,3.400025889277458e-06,13
3265,418179,1.500011421740055e-06,11
3266,319757,3.200024366378784e-06,13
3267,385063,1.500011421740055e-06,11
3268,796025,2.400018274784088e-06,12
3269,95158,2.300017513334751e-06,12
3270,497625,3.300025127828121e-06,13
3271,253193,1.600012183189392e-06,11
3272,708107,2.200016751885414e-06,12
3273,499900,2.400018274784088e-06,12
3274,57280,2.400018274784088e-06,12
3275,118544,4.300032742321491e-06,13
3276,713842,2.400018274784088e-06,12
3277,829510,2.400018274784088e-06,12
3278,946178,3.200024366378784e-06,12
3279,279274,1.700012944638729e-06,11
3280,421955,1.500011421740055e-06,11
3281,868764,2.500019036233425e-06,12
3282,499776,1.600012183189392e-06,11
3283,496497,1.400010660290718e-06,11
3284,815760,3.300025127828121e-06,13
3285,933891,2.400018274784088e-06,12
3286,537492,1.600012183189392e-06,11
3287,879955,3.400025889277458e-06,13
3288,931095,3.400025889277458e-06,13
3289,263845,2.300017513334751e-06,12
3290,335330,2.400018274784088e-06,12
3291,776259,1.4998950064182281e-06,11
3292,773325,1.500011421740055e-06,11
3293,225513,2.200016751885414e-06,12
3294,134334,2.300017513334751e-06,12
3295,192905,1.600012183189392e-06,11
3296,128459,2.200016751885414e-06,12
3297,915825,1.600012183189392e-06,11
3298,118079,1.500011421740055e-06,11
3299,215162,1.500011421740055e-06,11
3300,341594,1.6998965293169022e-06,11
3301,341384,1.500011421740055e-06,11
3302,304871,1.600012183189392e-06,11
3303,429717,3.500026650726795e-06,13
3304,83677,6.199930794537067e-06,14
3305,463806,2.500019036233425e-06,12
3306,271561,1.500011421740055e-06,11
3307,153785,1.4998950064182281e-06,11
3308,962752,3.300025127828121e-06,13
3309,140011,1.600012183189392e-06,11
3310,473787,2.400018274784088e-06,12
3311,314057,4.500034265220165e-06,14
3312,812013,1.500011421740055e-06,11
3313,804453,3.400025889277458e-06,13
3314,227404,2.199900336563587e-06,12
3315,278688,1.600012183189392e-06,11
3316,338115,3.300025127828121e-06,13
3317,49610,1.500011421740055e-06,11
3318,113109,2.299901098012924e-06,12
3319,188985,1.500011421740055e-06,11
3320,273723,1.600012183189392e-06,11
3321,519049,1.500011421740055e-06,11
3322,911806,1.500011421740055e-06,11
3323,912952,3.400025889277458e-06,13
3324,496602,4.300032742321491e-06,13
3325,593034,3.5999109968543053e-06,13
3326,75063,1.600012183189392e-06,11
3327,533129,3.300025127828121e-06,13
3328,820439,1.600012183189392e-06,11
3329,407208,1.5998957678675652e-06,11
3330,517701,2.200016751885414e-06,12
3331,434680,2.300017513334751e-06,12
3332,113466,1.500011421740055e-06,11
3333,416250,2.399901859462261e-06,12
3334,748203,2.400018274784088e-06,12
3335,740575,2.200016751885414e-06,12
3336,622956,1.600012183189392e-06,11
3337,322803,1.5998957678675652e-06,11
